date,grid,bathroom,bedroom,car,diningroom,livingroom,office,utilityroom,waterheater,aircomp,kitchenArea,washer_dryer,other,day,month,day_name,hour,minute,time_of_day,is_weekend,temp,dwpt,rhum,wdir,wspd,pres,season,is_holiday,city
2019-05-01 05:00:00+00:00,0.77948,0.00104,0.00186,0.00376,0.00028,0.02588,0.00122,0.00984,0.1106999999999999,0.2003,0.10638,0.00076,0.09238,2019-05-01,May,Wednesday,5,0,Night,False,12.2,8.9,80.0,130.0,11.2,1030.2,Spring,False,ny
2019-05-01 05:30:00+00:00,0.80122,0.0005,0.00176,0.0002,0.00028,0.02704,0.00124,0.0106199999999999,0.02624,0.33004,0.10266,0.00074,0.09272,2019-05-01,May,Wednesday,5,30,Night,False,12.2,8.9,80.0,130.0,11.2,1030.2,Spring,False,ny
2019-05-01 06:00:00+00:00,0.96954,0.00112,0.00172,0.03306,0.00028,0.0264,0.00124,0.01214,0.0991,0.3891599999999999,0.09772,0.00076,0.0892,2019-05-01,May,Wednesday,6,0,Morning,False,12.2,8.3,77.0,50.0,9.4,1030.2,Spring,False,ny
2019-05-01 06:30:00+00:00,0.7064400000000001,0.0012,0.00178,0.00354,0.00028,0.0264,0.00124,0.00962,0.02246,0.23182,0.1018399999999999,0.00078,0.08908,2019-05-01,May,Wednesday,6,30,Morning,False,12.2,8.3,77.0,50.0,9.4,1030.2,Spring,False,ny
2019-05-01 07:00:00+00:00,0.6631999999999999,0.00066,0.00176,0.0005,0.00028,0.02624,0.00124,0.0129999999999999,0.07348,0.16546,0.08786,0.00086,0.07644,2019-05-01,May,Wednesday,7,0,Morning,False,12.2,7.7,74.0,40.0,9.4,1029.7,Spring,False,ny
2019-05-01 07:30:00+00:00,0.8346399999999999,0.00094,0.00182,0.00036,0.00028,0.02656,0.00124,0.01058,0.0805,0.2980399999999999,0.08322,0.00082,0.10386,2019-05-01,May,Wednesday,7,30,Morning,False,12.2,7.7,74.0,40.0,9.4,1029.7,Spring,False,ny
2019-05-01 08:00:00+00:00,0.77608,0.0029,0.00176,0.00254,0.00028,0.02752,0.0012,0.01204,0.0165,0.32206,0.10004,0.00086,0.0597199999999999,2019-05-01,May,Wednesday,8,0,Morning,False,12.2,7.3,72.0,40.0,14.8,1029.4,Spring,False,ny
2019-05-01 08:30:00+00:00,0.70402,0.00788,0.00208,0.00154,0.00028,0.02706,0.0012,0.01104,0.09024,0.1823,0.09408,0.0009,0.0561399999999999,2019-05-01,May,Wednesday,8,30,Morning,False,12.2,7.3,72.0,40.0,14.8,1029.4,Spring,False,ny
2019-05-01 09:00:00+00:00,0.78606,0.00754,0.00292,0.00034,0.00028,0.02726,0.0012,0.01196,0.00036,0.30012,0.1268,0.00084,0.05192,2019-05-01,May,Wednesday,9,0,Morning,False,11.7,8.4,80.0,40.0,14.8,1029.6,Spring,False,ny
2019-05-01 09:30:00+00:00,1.05332,0.0113999999999999,0.00186,0.00142,0.00028,0.02696,0.0012,0.01198,0.05504,0.42664,0.1397199999999999,0.0182,0.05968,2019-05-01,May,Wednesday,9,30,Morning,False,11.7,8.4,80.0,40.0,14.8,1029.6,Spring,False,ny
2019-05-01 10:00:00+00:00,1.12092,0.00994,0.00182,0.00244,0.00028,0.02754,0.0012,0.01994,0.0116,0.3646999999999999,0.14092,0.07482,0.10356,2019-05-01,May,Wednesday,10,0,Morning,False,11.7,8.4,80.0,130.0,9.4,1030.6,Spring,False,ny
2019-05-01 10:30:00+00:00,1.18404,0.01112,0.00212,0.00036,0.00028,0.0276399999999999,0.0012,0.01712,0.07402,0.28566,0.22326,0.0744,0.10188,2019-05-01,May,Wednesday,10,30,Morning,False,11.7,8.4,80.0,130.0,9.4,1030.6,Spring,False,ny
2019-05-01 11:00:00+00:00,1.33038,0.0085,0.00202,0.06382,0.00028,0.02476,0.0012,0.01762,0.07488,0.36146,0.21234,0.07228,0.09934,2019-05-01,May,Wednesday,11,0,Morning,False,11.1,8.3,83.0,130.0,9.4,1031.5,Spring,False,ny
2019-05-01 11:30:00+00:00,1.46666,0.01068,0.00224,0.156,0.00028,0.0281,0.0012,0.0156599999999999,0.16678,0.3221199999999999,0.264,0.06194,0.07806,2019-05-01,May,Wednesday,11,30,Morning,False,11.1,8.3,83.0,130.0,9.4,1031.5,Spring,False,ny
2019-05-01 12:00:00+00:00,1.1592,0.00854,0.0018,0.15368,0.00028,0.0235799999999999,0.0012,0.01302,0.16296,0.34276,0.14332,0.01496,0.0521999999999999,2019-05-01,May,Wednesday,12,0,Afternoon,False,11.1,7.8,80.0,140.0,11.2,1031.8,Spring,False,ny
2019-05-01 12:30:00+00:00,1.00864,0.0053,0.0011,0.00558,0.00028,0.0229599999999999,0.00124,0.0124,0.1371,0.34782,0.1373,0.1132,0.0549,2019-05-01,May,Wednesday,12,30,Afternoon,False,11.1,7.8,80.0,140.0,11.2,1031.8,Spring,False,ny
2019-05-01 13:00:00+00:00,0.7003199999999999,0.00444,0.00068,0.00322,0.00028,0.0216,0.0041,0.01256,0.07752,0.2728,0.15792,0.0609199999999999,0.05406,2019-05-01,May,Wednesday,13,0,Afternoon,False,11.7,7.8,77.0,80.0,11.2,1030.9,Spring,False,ny
2019-05-01 13:30:00+00:00,0.49422,0.0054,0.00074,0.00214,0.00032,0.02206,0.00506,0.01124,0.09826,0.1591,0.14754,0.04904,0.05634,2019-05-01,May,Wednesday,13,30,Afternoon,False,11.7,7.8,77.0,80.0,11.2,1030.9,Spring,False,ny
2019-05-01 14:00:00+00:00,0.72544,0.00478,0.00138,0.00036,0.00038,0.0250999999999999,0.00376,0.01298,0.38336,0.2345799999999999,0.13164,0.00496,0.07812,2019-05-01,May,Wednesday,14,0,Afternoon,False,12.2,6.7,69.0,130.0,9.4,1031.2,Spring,False,ny
2019-05-01 14:30:00+00:00,0.39016,0.00438,0.00064,0.00184,0.00036,0.02452,0.00372,0.01074,0.1488,0.2882,0.13116,0.00488,0.06938,2019-05-01,May,Wednesday,14,30,Afternoon,False,12.2,6.7,69.0,130.0,9.4,1031.2,Spring,False,ny
2019-05-01 15:00:00+00:00,0.1904799999999999,0.00496,0.00064,0.00214,0.00028,0.0266,0.0041,0.01802,0.1627199999999999,0.3096,0.15106,0.00618,0.05006,2019-05-01,May,Wednesday,15,0,Afternoon,False,12.2,6.7,69.0,140.0,16.6,1031.3,Spring,False,ny
2019-05-01 15:30:00+00:00,-0.0971,0.00376,0.0006,0.00018,0.00028,0.02838,0.00352,0.02052,0.12588,0.25034,0.11404,0.13262,0.044,2019-05-01,May,Wednesday,15,30,Afternoon,False,12.2,6.7,69.0,140.0,16.6,1031.3,Spring,False,ny
2019-05-01 16:00:00+00:00,-0.4828,0.00472,0.0006,0.00206,0.00028,0.0337,0.00124,0.01948,0.01856,0.21086,0.16612,0.09976,0.03798,2019-05-01,May,Wednesday,16,0,Afternoon,False,12.2,6.0,66.0,140.0,16.6,1030.9,Spring,False,ny
2019-05-01 16:30:00+00:00,-0.954,0.00536,0.00058,0.0032,0.00028,0.0236399999999999,0.00124,0.01084,0.11622,0.1085,0.1620599999999999,0.00058,0.03524,2019-05-01,May,Wednesday,16,30,Afternoon,False,12.2,6.0,66.0,140.0,16.6,1030.9,Spring,False,ny
2019-05-01 17:00:00+00:00,-1.45536,0.0049,0.00062,0.0003,0.00028,0.02406,0.00124,0.01222,0.02248,0.10018,0.12258,0.00062,0.04982,2019-05-01,May,Wednesday,17,0,Afternoon,False,12.8,4.5,57.0,130.0,20.5,1029.9,Spring,False,ny
2019-05-01 17:30:00+00:00,-2.24398,0.00366,0.00058,0.00026,0.00028,0.02396,0.00124,0.0121999999999999,0.07802,0.08998,0.10746,0.00032,0.0496,2019-05-01,May,Wednesday,17,30,Afternoon,False,12.8,4.5,57.0,130.0,20.5,1029.9,Spring,False,ny
2019-05-01 18:00:00+00:00,-2.24876,0.00644,0.00056,0.0033,0.00028,0.02372,0.00128,0.01266,0.09632,0.09524,0.11706,0.00034,0.06468,2019-05-01,May,Wednesday,18,0,Evening,False,12.8,5.7,62.0,130.0,16.6,1029.5,Spring,False,ny
2019-05-01 18:30:00+00:00,-2.03282,0.00678,0.00056,0.00106,0.00028,0.02366,0.00128,0.01112,0.0286599999999999,0.09068,0.09834,0.09576,0.08746,2019-05-01,May,Wednesday,18,30,Evening,False,12.8,5.7,62.0,130.0,16.6,1029.5,Spring,False,ny
2019-05-01 19:00:00+00:00,-1.52164,0.00572,0.00058,0.0862,0.00028,0.02158,0.00124,0.0155,0.11832,0.08822,0.10008,0.09824,0.08474,2019-05-01,May,Wednesday,19,0,Evening,False,12.2,6.0,66.0,80.0,13.0,1029.0,Spring,False,ny
2019-05-01 19:30:00+00:00,-0.51124,0.00462,0.00064,0.13694,0.00028,0.01958,0.00124,0.01694,0.09752,0.08884,0.1127,0.0170799999999999,0.09134,2019-05-01,May,Wednesday,19,30,Evening,False,12.2,6.0,66.0,80.0,13.0,1029.0,Spring,False,ny
2019-05-01 20:00:00+00:00,-0.63902,0.00584,0.0006,0.07002,0.00024,0.01732,0.00124,0.0163999999999999,0.0373,0.08846,0.08562,0.00538,0.11048,2019-05-01,May,Wednesday,20,0,Evening,False,11.7,7.2,74.0,120.0,11.2,1027.9,Spring,False,ny
2019-05-01 20:30:00+00:00,-0.3061,0.00954,0.0006,0.0003,0.00028,0.0162,0.00124,0.01288,0.1193999999999999,0.10448,0.23462,0.00056,0.08008,2019-05-01,May,Wednesday,20,30,Evening,False,11.7,7.2,74.0,120.0,11.2,1027.9,Spring,False,ny
2019-05-01 21:00:00+00:00,0.13164,0.00694,0.00062,0.00128,0.00028,0.0156,0.0026,0.01312,0.04104,0.0879,0.17638,0.00058,0.10074,2019-05-01,May,Wednesday,21,0,Evening,False,11.7,7.8,77.0,60.0,16.6,1026.9,Spring,False,ny
2019-05-01 21:30:00+00:00,0.51362,0.00562,0.00064,0.00358,0.00028,0.01926,0.00124,0.01068,0.10606,0.07016,0.25636,0.00116,0.11522,2019-05-01,May,Wednesday,21,30,Evening,False,11.7,7.8,77.0,60.0,16.6,1026.9,Spring,False,ny
2019-05-01 22:00:00+00:00,0.6189399999999999,0.00452,0.00276,0.00052,0.00028,0.0619,0.00124,0.01354,0.07154,0.05706,0.20148,0.00368,0.09668,2019-05-01,May,Wednesday,22,0,Evening,False,11.1,8.3,83.0,60.0,14.8,1026.9,Spring,False,ny
2019-05-01 22:30:00+00:00,0.95268,0.0012,0.0067,0.13354,0.00028,0.0515,0.00122,0.0108799999999999,0.09378,0.05148,0.2222599999999999,0.0048,0.08302,2019-05-01,May,Wednesday,22,30,Evening,False,11.1,8.3,83.0,60.0,14.8,1026.9,Spring,False,ny
2019-05-01 23:00:00+00:00,1.35656,0.00016,0.06154,0.21076,0.00028,0.05316,0.00122,0.0111799999999999,0.28336,0.06204,0.22878,0.00312,0.08468,2019-05-01,May,Wednesday,23,0,Evening,False,10.6,8.9,89.0,50.0,16.6,1026.1,Spring,False,ny
2019-05-01 23:30:00+00:00,1.10274,0.00144,0.01472,0.06808,0.00028,0.03604,0.0012,0.01172,0.19988,0.06536,0.19264,0.00094,0.07878,2019-05-01,May,Wednesday,23,30,Evening,False,10.6,8.9,89.0,50.0,16.6,1026.1,Spring,False,ny
2019-05-02 00:00:00+00:00,1.36164,0.00376,0.05654,0.20256,0.00028,0.0342,0.0012,0.0116,0.22572,0.07014,0.1354199999999999,0.06874,0.10698,2019-05-02,May,Thursday,0,0,Night,False,10.6,9.4,92.0,50.0,16.6,1025.3,Spring,False,ny
2019-05-02 00:30:00+00:00,1.39076,0.00766,0.0595199999999999,0.33052,0.00028,0.04122,0.0012,0.01232,0.01806,0.0599,0.1817,0.08736,0.14242,2019-05-02,May,Thursday,0,30,Night,False,10.6,9.4,92.0,50.0,16.6,1025.3,Spring,False,ny
2019-05-02 01:00:00+00:00,1.34826,0.00474,0.0074,0.33042,0.00028,0.04166,0.0012,0.0121999999999999,0.11376,0.06524,0.12618,0.04276,0.18084,2019-05-02,May,Thursday,1,0,Night,False,10.6,9.4,92.0,50.0,13.0,1024.8,Spring,False,ny
2019-05-02 01:30:00+00:00,1.1001,0.00656,0.0041,0.22274,0.00028,0.03794,0.00124,0.01042,0.05892,0.06446,0.12868,0.05264,0.1552,2019-05-02,May,Thursday,1,30,Night,False,10.6,9.4,92.0,50.0,13.0,1024.8,Spring,False,ny
2019-05-02 02:00:00+00:00,1.15288,0.00322,0.00354,0.05888,0.00028,0.0235599999999999,0.00124,0.0140799999999999,0.26502,0.06636,0.12364,0.08448,0.14106,2019-05-02,May,Thursday,2,0,Night,False,10.6,10.0,96.0,40.0,9.4,1024.1,Spring,False,ny
2019-05-02 02:30:00+00:00,0.8989400000000001,0.00232,0.00354,0.06148,0.00028,0.0215,0.00124,0.01028,0.0771,0.05856,0.1369,0.05872,0.14092,2019-05-02,May,Thursday,2,30,Night,False,10.6,10.0,96.0,40.0,9.4,1024.1,Spring,False,ny
2019-05-02 03:00:00+00:00,0.79042,0.00038,0.00322,0.05876,0.00028,0.01628,0.00124,0.0118999999999999,0.0474,0.05184,0.1264,0.0151,0.1415,2019-05-02,May,Thursday,3,0,Night,False,10.6,10.0,96.0,30.0,9.4,1023.4,Spring,False,ny
2019-05-02 03:30:00+00:00,0.76988,0.00016,0.00268,0.05862,0.00028,0.01608,0.00124,0.01266,0.1059399999999999,0.0734,0.10076,0.00134,0.14124,2019-05-02,May,Thursday,3,30,Night,False,10.6,10.0,96.0,30.0,9.4,1023.4,Spring,False,ny
2019-05-02 04:00:00+00:00,0.7311,0.0004,0.00248,0.0609399999999999,0.00028,0.01638,0.00124,0.00978,0.04586,0.1156599999999999,0.08998,0.00134,0.147,2019-05-02,May,Thursday,4,0,Night,False,10.6,10.0,96.0,40.0,5.4,1022.8,Spring,False,ny
2019-05-02 04:30:00+00:00,0.6921200000000001,0.00148,0.00244,0.0597199999999999,0.00028,0.01542,0.00124,0.01294,0.08684,0.08886,0.0997,0.00134,0.08484,2019-05-02,May,Thursday,4,30,Night,False,10.6,10.0,96.0,40.0,5.4,1022.8,Spring,False,ny
2019-05-02 05:00:00+00:00,0.6938,0.00076,0.00238,0.05846,0.00028,0.0154,0.00124,0.0114,0.06478,0.09948,0.13254,0.0013,0.0781,2019-05-02,May,Thursday,5,0,Night,False,10.6,10.0,96.0,70.0,5.4,1022.0,Spring,False,ny
2019-05-02 05:30:00+00:00,0.73208,0.00076,0.00238,0.06022,0.00028,0.0148799999999999,0.00124,0.0116,0.11768,0.13312,0.1203,0.00142,0.04572,2019-05-02,May,Thursday,5,30,Night,False,10.6,10.0,96.0,70.0,5.4,1022.0,Spring,False,ny
2019-05-02 06:00:00+00:00,0.6061,0.00094,0.00234,0.0612,0.00028,0.01504,0.00124,0.0112199999999999,0.02682,0.0987,0.09164,0.00144,0.06958,2019-05-02,May,Thursday,6,0,Morning,False,11.1,10.6,97.0,40.0,5.4,1021.0,Spring,False,ny
2019-05-02 06:30:00+00:00,0.73256,0.00108,0.00198,0.05882,0.00028,0.01568,0.00124,0.01214,0.0624399999999999,0.22536,0.08494,0.0014,0.04378,2019-05-02,May,Thursday,6,30,Morning,False,11.1,10.6,97.0,40.0,5.4,1021.0,Spring,False,ny
2019-05-02 07:00:00+00:00,0.584,0.00094,0.0019,0.0592199999999999,0.00028,0.01598,0.00124,0.01088,0.03152,0.1133,0.0835,0.0015,0.0423,2019-05-02,May,Thursday,7,0,Morning,False,10.6,10.0,96.0,310.0,0.0,1020.4,Spring,False,ny
2019-05-02 07:30:00+00:00,0.62626,0.00056,0.00186,0.06202,0.00028,0.01634,0.00122,0.01164,0.09188,0.05354,0.10638,0.00138,0.04064,2019-05-02,May,Thursday,7,30,Morning,False,10.6,10.0,96.0,310.0,0.0,1020.4,Spring,False,ny
2019-05-02 08:00:00+00:00,0.6339,0.0011,0.00182,0.0592199999999999,0.00028,0.02392,0.00124,0.01284,0.06506,0.09742,0.09394,0.00144,0.04618,2019-05-02,May,Thursday,8,0,Morning,False,11.1,10.0,93.0,310.0,0.0,1020.4,Spring,False,ny
2019-05-02 08:30:00+00:00,0.6584399999999999,0.0012,0.0019,0.05892,0.00028,0.0206,0.00122,0.0092,0.03512,0.1067,0.10392,0.00138,0.08784,2019-05-02,May,Thursday,8,30,Morning,False,11.1,10.0,93.0,310.0,0.0,1020.4,Spring,False,ny
2019-05-02 09:00:00+00:00,0.7541,0.00072,0.00206,0.06086,0.00028,0.01808,0.00124,0.01376,0.07494,0.17196,0.10878,0.0014,0.04088,2019-05-02,May,Thursday,9,0,Morning,False,11.1,10.0,93.0,9.0,0.0,1020.0,Spring,False,ny
2019-05-02 09:30:00+00:00,0.61,0.00456,0.00308,0.00208,0.00028,0.01758,0.0012,0.0095,0.0276799999999999,0.06264,0.1163,0.00144,0.06322,2019-05-02,May,Thursday,9,30,Morning,False,11.1,10.0,93.0,9.0,0.0,1020.0,Spring,False,ny
2019-05-02 10:00:00+00:00,0.80824,0.00586,0.03548,0.00056,0.00028,0.01598,0.00122,0.01326,0.0843,0.0974,0.11688,0.00142,0.049,2019-05-02,May,Thursday,10,0,Morning,False,11.1,10.0,93.0,260.0,0.0,1020.1,Spring,False,ny
2019-05-02 10:30:00+00:00,0.9257,0.00814,0.05748,0.02722,0.00028,0.0161,0.00122,0.0112799999999999,0.09336,0.18212,0.13544,0.06014,0.0494799999999999,2019-05-02,May,Thursday,10,30,Morning,False,11.1,10.0,93.0,260.0,0.0,1020.1,Spring,False,ny
2019-05-02 11:00:00+00:00,0.88304,0.00668,0.05654,0.15552,0.00028,0.01982,0.0012,0.0118199999999999,0.01544,0.20358,0.1215199999999999,0.00272,0.04634,2019-05-02,May,Thursday,11,0,Morning,False,11.1,10.0,93.0,250.0,7.6,1020.4,Spring,False,ny
2019-05-02 11:30:00+00:00,1.2021000000000002,0.00916,0.01768,0.15324,0.00028,0.02086,0.00166,0.01696,0.2571,0.30664,0.17402,0.00142,0.0532,2019-05-02,May,Thursday,11,30,Morning,False,11.1,10.0,93.0,250.0,7.6,1020.4,Spring,False,ny
2019-05-02 12:00:00+00:00,0.922,0.00506,0.00274,0.20598,0.00028,0.02094,0.0029,0.01782,0.10762,0.09558,0.1951599999999999,0.0022,0.04326,2019-05-02,May,Thursday,12,0,Afternoon,False,11.7,11.1,96.0,220.0,0.0,1020.2,Spring,False,ny
2019-05-02 12:30:00+00:00,0.85016,0.00362,0.00204,0.0256,0.00028,0.02108,0.00122,0.01798,0.32844,0.0733,0.1231,0.0041,0.05966,2019-05-02,May,Thursday,12,30,Afternoon,False,11.7,11.1,96.0,220.0,0.0,1020.2,Spring,False,ny
2019-05-02 13:00:00+00:00,0.74684,0.00328,0.00122,0.00098,0.00028,0.02038,0.00124,0.01546,0.2294399999999999,0.06384,0.13314,0.088,0.04926,2019-05-02,May,Thursday,13,0,Afternoon,False,12.2,11.1,93.0,240.0,7.6,1020.7,Spring,False,ny
2019-05-02 13:30:00+00:00,0.67824,0.0045,0.00122,0.00144,0.00028,0.01882,0.00124,0.01318,0.09156,0.14486,0.1206,0.1614,0.04912,2019-05-02,May,Thursday,13,30,Afternoon,False,12.2,11.1,93.0,240.0,7.6,1020.7,Spring,False,ny
2019-05-02 14:00:00+00:00,0.2976,0.00382,0.0012,0.00238,0.00028,0.0186,0.00124,0.0095,0.06156,0.09548,0.09716,0.0664,0.0576799999999999,2019-05-02,May,Thursday,14,0,Afternoon,False,13.9,11.8,87.0,200.0,9.4,1020.6,Spring,False,ny
2019-05-02 14:30:00+00:00,0.33802,0.00402,0.00094,0.00216,0.00028,0.01954,0.00124,0.01406,0.11506,0.0632,0.1081,0.03832,0.03436,2019-05-02,May,Thursday,14,30,Afternoon,False,13.9,11.8,87.0,200.0,9.4,1020.6,Spring,False,ny
2019-05-02 15:00:00+00:00,0.00774,0.00398,0.00098,0.00038,0.00028,0.02774,0.00124,0.01046,0.11954,0.05788,0.0695,0.023,0.05056,2019-05-02,May,Thursday,15,0,Afternoon,False,16.1,12.3,78.0,210.0,9.4,1020.8,Spring,False,ny
2019-05-02 15:30:00+00:00,-0.05412,0.00418,0.00096,0.00124,0.00028,0.02614,0.00124,0.0125,0.02426,0.2142199999999999,0.10208,0.02726,0.048,2019-05-02,May,Thursday,15,30,Afternoon,False,16.1,12.3,78.0,210.0,9.4,1020.8,Spring,False,ny
2019-05-02 16:00:00+00:00,-0.09852,0.00444,0.00098,0.00332,0.00028,0.02454,0.00124,0.0114399999999999,0.09936,0.14556,0.0964,0.00686,0.04178,2019-05-02,May,Thursday,16,0,Afternoon,False,20.0,12.7,63.0,110.0,7.6,1019.4,Spring,False,ny
2019-05-02 16:30:00+00:00,-0.11724,0.00404,0.00092,0.00036,0.00028,0.02384,0.00124,0.01252,0.07816,0.1366399999999999,0.1358,0.00172,0.03508,2019-05-02,May,Thursday,16,30,Afternoon,False,20.0,12.7,63.0,110.0,7.6,1019.4,Spring,False,ny
2019-05-02 17:00:00+00:00,-0.36858,0.00442,0.0009,0.06034,0.00028,0.02044,0.00124,0.01042,0.12324,0.14996,0.12366,0.00162,0.04072,2019-05-02,May,Thursday,17,0,Afternoon,False,20.0,13.2,65.0,280.0,22.3,1019.8,Spring,False,ny
2019-05-02 17:30:00+00:00,-1.21826,0.00464,0.00094,0.13774,0.00028,0.02056,0.00124,0.0138399999999999,0.01876,0.2245199999999999,0.14174,0.00302,0.04024,2019-05-02,May,Thursday,17,30,Afternoon,False,20.0,13.2,65.0,280.0,22.3,1019.8,Spring,False,ny
2019-05-02 18:00:00+00:00,-1.60144,0.00444,0.00092,0.13576,0.00028,0.0204999999999999,0.00124,0.01088,0.08866,0.13276,0.08862,0.02314,0.0415,2019-05-02,May,Thursday,18,0,Evening,False,22.2,13.8,59.0,80.0,0.0,1019.4,Spring,False,ny
2019-05-02 18:30:00+00:00,-1.95294,0.00348,0.00054,0.1348,0.00028,0.0224399999999999,0.00124,0.0106,0.03158,0.1124,0.07706,0.00476,0.04104,2019-05-02,May,Thursday,18,30,Evening,False,22.2,13.8,59.0,80.0,0.0,1019.4,Spring,False,ny
2019-05-02 19:00:00+00:00,-1.89774,0.00444,0.00212,0.09764,0.00028,0.02188,0.00124,0.0139599999999999,0.1208799999999999,0.11114,0.07732,0.01706,0.04888,2019-05-02,May,Thursday,19,0,Evening,False,23.3,14.0,56.0,150.0,9.4,1018.8,Spring,False,ny
2019-05-02 19:30:00+00:00,-1.97324,0.00468,0.0059,0.00264,0.00028,0.02122,0.00124,0.00984,-0.00062,0.09962,0.08268,0.01298,0.06204,2019-05-02,May,Thursday,19,30,Evening,False,23.3,14.0,56.0,150.0,9.4,1018.8,Spring,False,ny
2019-05-02 20:00:00+00:00,-1.59434,0.00412,0.00596,0.00028,0.00028,0.0200599999999999,0.00124,0.01196,0.0868,0.0949,0.09526,0.0019,0.06896,2019-05-02,May,Thursday,20,0,Evening,False,24.4,13.9,52.0,120.0,11.2,1019.0,Spring,False,ny
2019-05-02 20:30:00+00:00,-1.36892,0.00826,0.00234,0.00038,0.00028,0.02016,0.00126,0.01312,0.04032,0.1016,0.11148,0.02458,0.03848,2019-05-02,May,Thursday,20,30,Evening,False,24.4,13.9,52.0,120.0,11.2,1019.0,Spring,False,ny
2019-05-02 21:00:00+00:00,-1.04072,0.00636,0.00056,0.00358,0.00028,0.02638,0.00124,0.009,0.0452199999999999,0.08596,0.11006,0.00114,0.03918,2019-05-02,May,Thursday,21,0,Evening,False,17.2,12.1,72.0,60.0,22.3,1019.4,Spring,False,ny
2019-05-02 21:30:00+00:00,-0.49816,0.00764,0.00056,0.00072,0.00028,0.02188,0.00122,0.0139999999999999,0.0901,0.09188,0.13818,0.00152,0.03682,2019-05-02,May,Thursday,21,30,Evening,False,17.2,12.1,72.0,60.0,22.3,1019.4,Spring,False,ny
2019-05-02 22:00:00+00:00,-0.12242,0.00668,0.00052,0.00032,0.00028,0.02168,0.00122,0.01108,-6e-05,0.05304,0.17596,0.095,0.04428,2019-05-02,May,Thursday,22,0,Evening,False,14.4,11.2,81.0,140.0,24.1,1019.9,Spring,False,ny
2019-05-02 22:30:00+00:00,0.3723599999999999,0.0051,0.0005,0.0032,0.00028,0.0508,0.00124,0.01092,0.12582,0.0454399999999999,0.18092,0.1593399999999999,0.05506,2019-05-02,May,Thursday,22,30,Evening,False,14.4,11.2,81.0,140.0,24.1,1019.9,Spring,False,ny
2019-05-02 23:00:00+00:00,0.8092400000000001,0.00332,0.00128,0.0014,0.00028,0.06126,0.00124,0.0144199999999999,0.05362,0.04582,0.26016,0.2072,0.09366,2019-05-02,May,Thursday,23,0,Evening,False,13.3,9.9,80.0,70.0,16.6,1021.7,Spring,False,ny
2019-05-02 23:30:00+00:00,0.92892,0.0047,0.00282,0.00034,0.00028,0.0635,0.00124,0.01084,0.13018,0.05366,0.13502,0.09974,0.12478,2019-05-02,May,Thursday,23,30,Evening,False,13.3,9.9,80.0,70.0,16.6,1021.7,Spring,False,ny
2019-05-03 00:00:00+00:00,1.21526,0.00254,0.0077,0.00474,0.00028,0.04232,0.0012,0.0172,0.05994,0.04704,0.20082,0.21526,0.161,2019-05-03,May,Friday,0,0,Night,False,13.3,9.9,80.0,70.0,14.8,1021.5,Spring,False,ny
2019-05-03 00:30:00+00:00,1.25898,0.00394,0.01056,0.0108999999999999,0.00028,0.04026,0.0012,0.01988,0.15982,0.05274,0.1944,0.15354,0.1638799999999999,2019-05-03,May,Friday,0,30,Night,False,13.3,9.9,80.0,70.0,14.8,1021.5,Spring,False,ny
2019-05-03 01:00:00+00:00,1.04632,0.00368,0.02862,0.0089,0.00028,0.04184,0.00122,0.01806,0.13166,0.04602,0.0924,0.09292,0.14864,2019-05-03,May,Friday,1,0,Night,False,13.3,10.7,84.0,90.0,9.4,1022.6,Spring,False,ny
2019-05-03 01:30:00+00:00,1.29404,0.00296,0.02352,0.00402,0.00028,0.03968,0.00124,0.01886,0.38534,0.06494,0.16204,0.00886,0.1602199999999999,2019-05-03,May,Friday,1,30,Night,False,13.3,10.7,84.0,90.0,9.4,1022.6,Spring,False,ny
2019-05-03 02:00:00+00:00,0.91816,0.00424,0.00374,0.00358,0.00028,0.02628,0.0012,0.01822,0.14198,0.0458999999999999,0.12364,0.00254,0.1312,2019-05-03,May,Friday,2,0,Night,False,12.2,11.1,93.0,50.0,14.8,1023.2,Spring,False,ny
2019-05-03 02:30:00+00:00,0.7913800000000001,0.0011,0.00296,0.00062,0.00028,0.02064,0.00124,0.0183,0.05368,0.06494,0.14604,0.00122,0.10366,2019-05-03,May,Friday,2,30,Night,False,12.2,11.1,93.0,50.0,14.8,1023.2,Spring,False,ny
2019-05-03 03:00:00+00:00,0.8541599999999999,0.00016,0.00248,0.00036,0.00028,0.01822,0.00124,0.01602,0.1168799999999999,0.13382,0.12736,0.00116,0.0862,2019-05-03,May,Friday,3,0,Night,False,11.7,10.6,93.0,110.0,7.6,1023.2,Spring,False,ny
2019-05-03 03:30:00+00:00,0.6400199999999999,0.00014,0.00256,0.00278,0.00028,0.02158,0.00124,0.0121599999999999,0.02054,0.0421999999999999,0.1415799999999999,0.00122,0.0903,2019-05-03,May,Friday,3,30,Night,False,11.7,10.6,93.0,110.0,7.6,1023.2,Spring,False,ny
2019-05-03 04:00:00+00:00,0.6704399999999999,0.00014,0.00242,0.0019,0.00028,0.02316,0.00124,0.01444,0.11624,0.05314,0.1009,0.00122,0.07492,2019-05-03,May,Friday,4,0,Night,False,11.1,9.4,89.0,120.0,13.0,1022.6,Spring,False,ny
2019-05-03 04:30:00+00:00,0.65558,0.00086,0.00234,0.0004,0.00028,0.01664,0.00124,0.00902,0.0355399999999999,0.14928,0.0702,0.00132,0.0774,2019-05-03,May,Friday,4,30,Night,False,11.1,9.4,89.0,120.0,13.0,1022.6,Spring,False,ny
